541,CYLu,Chancery Lane,1,13239.70 ,49.14 ,564.10 ,3678.06 ,6477.53 ,2084.41 ,386.46 ,0.00 ,0.76 ,2.25 ,3.66 ,6.20 ,8.79 ,12.30 ,15.17 ,20.13 ,25.46 ,31.56 ,38.05 ,45.74 ,50.70 ,54.40 ,57.41 ,58.84 ,59.09 ,60.42 ,62.32 ,65.33 ,69.91 ,75.79 ,81.65 ,89.48 ,97.44 ,110.24 ,123.05 ,136.70 ,148.18 ,162.44 ,163.62 ,163.97 ,159.96 ,160.53 ,156.48 ,161.48 ,164.43 ,180.77 ,192.94 ,211.33 ,231.06 ,271.77 ,299.49 ,345.26 ,381.37 ,459.76 ,504.37 ,594.81 ,642.51 ,702.52 ,687.73 ,664.08 ,576.20 ,506.68 ,412.23 ,334.88 ,275.50 ,241.26 ,199.93 ,175.11 ,159.09 ,147.63 ,129.67 ,120.92 ,110.66 ,101.36 ,88.39 ,74.63 ,64.32 ,56.60 ,46.13 ,39.01 ,32.92 ,26.98 ,18.50 ,12.72 ,7.70 ,4.98 ,1.83 ,0.17 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
718,CHXu,Charing Cross LU,1,19179.46 ,559.70 ,3001.31 ,5335.63 ,5358.61 ,2914.24 ,2009.98 ,5.50 ,10.94 ,21.73 ,47.35 ,71.79 ,97.71 ,135.57 ,169.10 ,198.93 ,237.83 ,261.85 ,290.00 ,315.83 ,314.25 ,295.43 ,275.12 ,241.93 ,206.20 ,185.51 ,178.44 ,179.06 ,171.06 ,175.12 ,170.40 ,164.11 ,164.53 ,176.59 ,175.51 ,188.60 ,196.28 ,207.09 ,208.61 ,218.42 ,221.67 ,236.01 ,235.22 ,244.79 ,247.64 ,262.83 ,268.95 ,282.88 ,292.42 ,317.48 ,330.34 ,353.48 ,373.82 ,415.48 ,438.01 ,481.56 ,507.08 ,535.90 ,524.52 ,505.90 ,454.64 ,411.12 ,357.10 ,320.28 ,282.82 ,258.75 ,233.74 ,217.41 ,197.66 ,200.39 ,200.23 ,205.23 ,219.11 ,247.56 ,331.06 ,359.34 ,358.21 ,341.23 ,305.84 ,200.17 ,145.60 ,111.49 ,81.67 ,52.62 ,30.51 ,15.90 ,6.70 ,0.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
543,CHMu,Chesham,9,1396.47 ,310.40 ,555.55 ,325.73 ,170.56 ,28.43 ,5.79 ,0.00 ,17.61 ,17.61 ,42.16 ,42.16 ,75.36 ,57.75 ,57.75 ,59.49 ,59.49 ,60.50 ,60.50 ,76.10 ,49.81 ,60.44 ,26.23 ,33.78 ,24.48 ,24.48 ,20.26 ,20.26 ,17.87 ,11.56 ,16.68 ,10.28 ,15.19 ,10.03 ,14.14 ,9.02 ,12.73 ,7.83 ,11.11 ,7.00 ,12.66 ,8.95 ,12.72 ,9.43 ,13.54 ,7.88 ,11.98 ,8.21 ,26.41 ,22.30 ,27.95 ,23.85 ,28.86 ,10.67 ,17.34 ,11.68 ,17.53 ,12.52 ,15.79 ,9.11 ,11.26 ,5.41 ,6.53 ,3.26 ,4.46 ,2.32 ,3.57 ,2.45 ,3.09 ,1.89 ,2.34 ,1.09 ,1.57 ,0.93 ,1.46 ,1.01 ,1.35 ,0.86 ,0.98 ,0.45 ,0.46 ,0.13 ,0.16 ,0.04 ,0.09 ,0.08 ,0.08 ,0.05 ,0.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6814,CHNr,Cheshunt,8,2801.09 ,548.46 ,1297.27 ,562.96 ,302.75 ,73.96 ,15.70 ,15.60 ,34.24 ,34.41 ,64.46 ,82.03 ,90.74 ,101.09 ,125.89 ,128.86 ,145.59 ,160.05 ,155.11 ,151.81 ,131.59 ,111.53 ,88.19 ,71.43 ,59.38 ,50.04 ,43.69 ,35.60 ,34.79 ,30.18 ,30.53 ,26.89 ,28.46 ,25.73 ,28.23 ,25.72 ,26.76 ,24.04 ,25.04 ,19.52 ,18.83 ,16.69 ,17.12 ,14.52 ,17.18 ,17.18 ,18.22 ,18.23 ,20.86 ,19.93 ,22.72 ,25.41 ,24.30 ,30.60 ,29.17 ,30.38 ,28.01 ,31.23 ,23.20 ,25.83 ,20.41 ,18.89 ,15.32 ,13.40 ,10.19 ,8.79 ,6.85 ,5.06 ,5.14 ,4.23 ,4.83 ,4.25 ,4.24 ,3.45 ,3.53 ,2.70 ,3.26 ,2.72 ,2.74 ,1.85 ,1.48 ,0.47 ,0.46 ,0.01 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
544,CHGu,Chigwell,4,570.03 ,64.97 ,253.35 ,142.55 ,88.57 ,18.35 ,2.25 ,1.06 ,2.81 ,3.77 ,4.79 ,3.74 ,12.09 ,12.69 ,24.01 ,22.99 ,47.37 ,41.83 ,39.47 ,28.41 ,30.89 ,7.38 ,6.40 ,6.46 ,7.54 ,6.86 ,7.74 ,5.93 ,6.98 ,5.93 ,5.41 ,3.94 ,5.09 ,5.10 ,4.89 ,3.63 ,4.32 ,4.15 ,4.20 ,3.32 ,4.80 ,4.90 ,4.59 ,3.90 ,4.65 ,4.16 ,6.11 ,7.85 ,10.68 ,12.87 ,15.14 ,12.68 ,12.20 ,11.40 ,9.04 ,7.91 ,8.31 ,6.70 ,4.77 ,4.66 ,2.92 ,3.97 ,4.00 ,3.53 ,3.07 ,2.82 ,1.30 ,0.92 ,0.95 ,0.89 ,1.15 ,0.68 ,1.01 ,1.08 ,0.95 ,0.62 ,0.67 ,0.35 ,0.15 ,0.15 ,0.12 ,0.05 ,0.05 ,0.05 ,0.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6914,CHIr,Chingford,5,2878.97 ,401.68 ,1357.12 ,711.81 ,316.01 ,76.62 ,15.75 ,9.30 ,17.63 ,26.00 ,39.33 ,52.22 ,67.82 ,84.85 ,104.52 ,124.34 ,147.49 ,167.78 ,165.85 ,159.84 ,140.14 ,117.07 ,89.04 ,76.81 ,63.82 ,57.07 ,47.87 ,43.61 ,39.10 ,37.63 ,35.31 ,34.90 ,33.14 ,32.64 ,30.35 ,29.62 ,29.15 ,29.42 ,28.21 ,27.13 ,26.19 ,25.60 ,24.19 ,24.04 ,24.60 ,23.68 ,23.93 ,25.48 ,26.39 ,27.86 ,29.65 ,30.03 ,29.56 ,29.98 ,29.66 ,29.89 ,29.24 ,29.52 ,27.92 ,25.38 ,21.83 ,18.62 ,14.38 ,11.21 ,9.61 ,8.62 ,7.87 ,7.13 ,6.58 ,5.65 ,4.68 ,4.14 ,3.97 ,3.77 ,3.37 ,3.40 ,3.04 ,2.82 ,2.38 ,1.91 ,1.26 ,0.74 ,0.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
545,CHPu,Chiswick Park,3,2481.96 ,113.34 ,706.98 ,680.77 ,764.69 ,175.35 ,40.83 ,2.75 ,4.38 ,7.32 ,10.30 ,14.12 ,18.41 ,24.88 ,31.19 ,40.42 ,55.95 ,70.74 ,81.96 ,84.36 ,84.45 ,72.50 ,59.61 ,46.78 ,40.40 ,36.66 ,33.15 ,31.02 ,29.52 ,30.01 ,26.92 ,26.42 ,26.80 ,28.52 ,28.13 ,28.86 ,29.13 ,28.90 ,27.20 ,26.73 ,25.24 ,25.58 ,24.96 ,25.01 ,24.87 ,26.11 ,26.62 ,28.28 ,30.55 ,35.99 ,39.39 ,46.13 ,51.98 ,61.78 ,68.95 ,75.45 ,78.24 ,82.52 ,78.83 ,69.33 ,60.47 ,51.38 ,39.64 ,30.62 ,25.55 ,21.31 ,17.10 ,14.47 ,11.56 ,10.69 ,9.73 ,9.21 ,8.38 ,8.55 ,8.18 ,7.19 ,6.84 ,6.01 ,4.91 ,3.75 ,3.25 ,2.12 ,1.65 ,1.10 ,0.74 ,0.40 ,0.21 ,0.07 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.85 ,0.85 ,0.85 
546,CWDu,Chorleywood,7,2802.81 ,276.05 ,1099.11 ,812.76 ,526.79 ,68.21 ,19.89 ,3.56 ,7.14 ,17.16 ,19.78 ,32.49 ,45.65 ,70.65 ,79.61 ,122.63 ,136.66 ,145.70 ,139.35 ,136.12 ,98.95 ,81.60 ,66.15 ,52.56 ,43.58 ,43.24 ,32.59 ,33.10 ,27.78 ,30.13 ,25.38 ,30.43 ,25.54 ,28.71 ,21.79 ,22.90 ,19.88 ,21.87 ,18.35 ,20.49 ,18.39 ,18.05 ,16.64 ,17.55 ,20.91 ,23.50 ,23.75 ,27.28 ,100.83 ,109.33 ,110.16 ,116.06 ,115.79 ,46.86 ,35.69 ,41.61 ,31.71 ,33.72 ,28.97 ,27.60 ,16.91 ,19.16 ,12.73 ,10.80 ,7.94 ,7.74 ,6.12 ,5.22 ,3.78 ,3.25 ,3.54 ,3.87 ,4.32 ,5.94 ,5.68 ,4.94 ,3.96 ,2.91 ,1.75 ,1.76 ,1.59 ,1.37 ,1.11 ,0.25 ,0.22 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9460,CSTt,Church Street,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
547,CPCu,Clapham Common,2,9674.63 ,517.27 ,3561.85 ,2210.89 ,2181.32 ,858.36 ,344.95 ,8.72 ,14.59 ,25.55 ,42.44 ,64.20 ,86.55 ,118.24 ,156.98 ,201.12 ,253.86 ,316.14 ,373.33 ,407.08 ,413.71 ,388.42 ,342.36 ,286.57 ,235.06 ,187.49 ,156.71 ,129.94 ,108.42 ,94.01 ,91.06 ,86.49 ,84.64 ,86.77 ,86.72 ,86.76 ,85.49 ,87.33 ,85.69 ,84.14 ,82.60 ,82.55 ,81.67 ,79.40 ,79.56 ,83.80 ,87.41 ,91.33 ,97.72 ,117.50 ,129.87 ,146.32 ,157.48 ,179.90 ,183.70 ,199.68 ,206.30 ,215.76 ,208.35 ,200.75 ,178.08 ,162.42 ,142.58 ,126.06 ,108.12 ,96.69 ,82.39 ,71.77 ,60.87 ,56.42 ,51.90 ,49.79 ,48.92 ,51.13 ,54.29 ,53.78 ,52.35 ,52.07 ,46.48 ,38.10 ,32.06 ,25.67 ,17.25 ,11.61 ,7.54 ,4.46 ,2.20 ,1.00 ,0.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5301,CLPr,Clapham High Street,2,3257.34 ,145.77 ,970.94 ,725.63 ,952.98 ,412.19 ,49.83 ,0.00 ,0.01 ,2.76 ,7.32 ,13.13 ,24.50 ,40.37 ,57.68 ,72.20 ,87.08 ,101.00 ,107.29 ,107.20 ,105.68 ,98.32 ,83.31 ,69.56 ,56.49 ,45.33 ,37.48 ,32.97 ,29.10 ,27.40 ,25.35 ,24.49 ,22.91 ,22.37 ,22.28 ,22.46 ,23.04 ,24.95 ,26.35 ,25.80 ,26.56 ,26.79 ,26.37 ,27.31 ,30.09 ,32.39 ,36.62 ,40.18 ,45.61 ,49.16 ,55.09 ,60.00 ,69.19 ,78.04 ,84.91 ,89.90 ,92.77 ,91.33 ,84.73 ,82.70 ,79.05 ,73.56 ,66.80 ,63.20 ,55.25 ,46.97 ,40.98 ,36.08 ,31.56 ,28.38 ,26.16 ,24.50 ,22.60 ,19.33 ,17.17 ,13.90 ,10.01 ,7.25 ,5.30 ,3.49 ,2.75 ,2.70 ,2.04 ,1.33 ,0.71 ,0.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5595,CLJr,Clapham Junction,2,30381.39 ,1551.39 ,9583.56 ,7361.44 ,8053.77 ,3011.80 ,819.43 ,11.41 ,38.06 ,68.32 ,110.58 ,179.52 ,260.56 ,360.52 ,522.42 ,664.96 ,827.72 ,982.60 ,1132.02 ,1127.54 ,1091.79 ,975.34 ,834.11 ,637.48 ,520.05 ,419.98 ,369.96 ,319.89 ,298.30 ,270.55 ,280.51 ,267.69 ,266.39 ,265.40 ,284.26 ,283.78 ,287.50 ,279.97 ,285.93 ,274.94 ,272.42 ,271.96 ,288.05 ,287.72 ,293.72 ,308.11 ,323.63 ,337.50 ,359.67 ,444.17 ,509.39 ,562.05 ,623.43 ,697.21 ,728.88 ,738.47 ,765.70 ,779.56 ,759.45 ,693.63 ,641.58 ,569.96 ,493.85 ,413.78 ,366.88 ,324.08 ,292.94 ,254.12 ,235.03 ,212.73 ,197.94 ,180.46 ,177.09 ,179.34 ,177.40 ,166.31 ,150.06 ,136.58 ,107.86 ,79.83 ,58.41 ,45.66 ,27.11 ,14.42 ,6.88 ,3.69 ,0.07 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.64 ,5.64 ,5.64 ,5.64 
548,CPNu,Clapham North,2,6688.31 ,392.31 ,2720.41 ,1357.28 ,1483.82 ,584.14 ,150.35 ,4.86 ,9.59 ,17.11 ,31.16 ,46.89 ,65.20 ,91.97 ,125.54 ,164.11 ,209.90 ,259.82 ,296.75 ,316.39 ,307.26 ,287.82 ,248.02 ,208.37 ,171.33 ,140.92 ,109.74 ,88.48 ,70.74 ,57.12 ,54.17 ,54.77 ,53.05 ,53.90 ,54.54 ,56.42 ,53.63 ,55.16 ,53.79 ,52.76 ,48.44 ,48.69 ,47.88 ,47.95 ,47.77 ,51.61 ,52.22 ,54.48 ,56.49 ,66.32 ,76.91 ,88.55 ,98.93 ,115.81 ,121.90 ,135.15 ,138.45 ,146.84 ,140.22 ,142.40 ,127.32 ,122.02 ,106.25 ,99.26 ,80.03 ,69.81 ,56.58 ,48.55 ,38.60 ,38.11 ,34.65 ,32.95 ,30.02 ,29.18 ,26.40 ,23.40 ,21.94 ,20.56 ,18.12 ,15.67 ,13.70 ,11.49 ,9.15 ,6.81 ,4.44 ,2.79 ,1.42 ,0.59 ,0.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
549,CPSu,Clapham South,2/3,8696.07 ,573.06 ,3976.39 ,1888.53 ,1632.39 ,511.95 ,113.75 ,9.25 ,15.68 ,29.71 ,49.39 ,69.84 ,95.75 ,129.64 ,173.80 ,223.26 ,291.74 ,371.47 ,450.66 ,486.72 ,490.69 ,446.67 ,377.34 ,295.64 ,227.27 ,172.25 ,142.70 ,118.28 ,95.59 ,84.21 ,82.48 ,79.90 ,78.85 ,78.36 ,79.68 ,78.99 ,78.54 ,77.76 ,77.09 ,74.94 ,71.28 ,65.64 ,62.54 ,61.82 ,58.50 ,58.03 ,64.33 ,69.78 ,72.97 ,101.00 ,117.95 ,126.64 ,138.04 ,153.01 ,141.44 ,141.38 ,141.32 ,144.86 ,141.40 ,140.43 ,133.67 ,123.90 ,106.30 ,90.50 ,73.84 ,61.19 ,52.20 ,43.72 ,36.77 ,32.59 ,27.41 ,25.25 ,23.93 ,22.58 ,21.97 ,20.59 ,18.02 ,15.67 ,13.91 ,11.32 ,10.04 ,8.27 ,6.20 ,4.36 ,2.70 ,1.51 ,0.65 ,0.38 ,0.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6926,CPTr,Clapton,2/3,3431.13 ,186.92 ,1296.55 ,1058.98 ,619.71 ,215.95 ,53.02 ,4.43 ,8.03 ,13.08 ,18.43 ,21.98 ,31.26 ,39.21 ,50.48 ,62.21 ,83.52 ,106.40 ,133.13 ,143.77 ,152.96 ,149.51 ,130.08 ,106.82 ,91.40 ,75.03 ,61.74 ,53.30 ,45.53 ,42.54 ,41.10 ,37.26 ,39.06 ,39.87 ,38.76 ,38.04 ,42.35 ,46.57 ,43.70 ,46.35 ,43.55 ,39.08 ,34.17 ,40.67 ,38.02 ,45.90 ,48.94 ,51.73 ,49.34 ,56.85 ,56.33 ,55.89 ,57.07 ,63.01 ,58.36 ,57.05 ,55.49 ,56.17 ,49.08 ,47.72 ,43.05 ,41.12 ,35.70 ,31.71 ,27.17 ,25.55 ,22.47 ,17.86 ,17.02 ,15.09 ,12.96 ,11.14 ,12.71 ,11.86 ,10.42 ,8.91 ,8.87 ,7.44 ,6.00 ,4.96 ,4.92 ,4.29 ,2.83 ,1.80 ,1.80 ,0.80 ,0.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
550,CFSu,Cockfosters,5,1947.34 ,221.58 ,633.48 ,614.24 ,346.09 ,96.49 ,35.46 ,6.41 ,10.80 ,17.62 ,24.92 ,31.09 ,38.67 ,45.04 ,47.04 ,48.77 ,54.18 ,59.59 ,60.60 ,63.45 ,62.71 ,58.59 ,51.62 ,47.65 ,44.20 ,42.48 ,39.63 ,36.73 ,34.04 ,33.28 ,30.19 ,29.39 ,28.69 ,28.58 ,26.73 ,26.78 ,26.24 ,24.92 ,24.29 ,23.13 ,22.06 ,20.80 ,20.79 ,19.93 ,20.04 ,19.87 ,20.15 ,21.27 ,23.34 ,25.53 ,27.47 ,30.17 ,32.10 ,34.49 ,33.75 ,33.83 ,34.03 ,32.65 ,28.98 ,26.23 ,23.83 ,19.69 ,16.32 ,13.47 ,11.66 ,9.13 ,7.37 ,6.31 ,6.35 ,6.84 ,7.17 ,7.29 ,7.59 ,7.08 ,6.24 ,6.03 ,5.80 ,5.23 ,5.10 ,4.62 ,3.58 ,2.49 ,1.65 ,0.78 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
551,COLu,Colindale,4,9537.69 ,921.41 ,3512.97 ,2867.26 ,1647.91 ,467.64 ,120.51 ,18.81 ,36.60 ,62.12 ,96.22 ,128.91 ,161.78 ,195.77 ,221.20 ,244.70 ,271.99 ,326.11 ,373.89 ,391.63 ,388.19 ,372.86 ,315.32 ,253.36 ,214.97 ,191.68 ,168.25 ,151.71 ,135.20 ,127.97 ,120.47 ,113.08 ,108.07 ,107.83 ,107.46 ,105.88 ,106.79 ,109.27 ,109.78 ,106.34 ,107.72 ,110.41 ,113.08 ,115.48 ,124.83 ,128.84 ,130.25 ,130.53 ,131.25 ,131.64 ,133.39 ,137.71 ,141.33 ,155.50 ,158.74 ,163.51 ,164.14 ,161.66 ,143.70 ,129.70 ,113.75 ,96.66 ,81.52 ,69.86 ,59.61 ,49.46 ,42.04 ,37.37 ,34.20 ,32.48 ,30.33 ,28.93 ,29.56 ,28.12 ,25.67 ,23.45 ,21.65 ,16.82 ,15.23 ,12.61 ,10.41 ,7.47 ,5.73 ,3.05 ,2.04 ,1.00 ,0.53 ,0.33 ,0.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
552,CLWu,Colliers Wood,3,7513.90 ,804.39 ,3123.76 ,1833.09 ,1215.39 ,425.20 ,112.08 ,19.81 ,31.33 ,51.41 ,80.23 ,99.21 ,131.98 ,175.18 ,215.24 ,248.09 ,283.50 ,324.24 ,351.79 ,352.05 ,337.17 ,313.51 ,266.74 ,210.36 ,170.95 ,144.75 ,120.62 ,102.54 ,92.96 ,90.45 ,86.61 ,82.52 ,80.95 ,79.66 ,77.77 ,74.53 ,74.42 ,73.09 ,73.05 ,71.79 ,70.85 ,70.72 ,71.24 ,68.73 ,66.05 ,67.13 ,67.33 ,68.18 ,69.88 ,74.83 ,77.79 ,80.30 ,81.63 ,91.46 ,97.82 ,107.60 ,115.32 ,121.68 ,120.00 ,115.34 ,105.08 ,95.42 ,83.72 ,70.48 ,58.27 ,49.88 ,41.25 ,35.99 ,31.46 ,28.65 ,25.30 ,22.66 ,21.35 ,20.63 ,19.28 ,17.77 ,16.79 ,15.74 ,13.68 ,12.07 ,10.82 ,8.82 ,5.62 ,4.03 ,3.20 ,1.58 ,0.80 ,0.68 ,0.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9464,COOt,Coombe Lane,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
553,COVu,Covent Garden,1,14160.37 ,40.87 ,378.07 ,4374.39 ,4455.95 ,3037.10 ,1873.99 ,0.51 ,1.76 ,2.75 ,3.87 ,5.84 ,7.42 ,8.51 ,10.21 ,13.29 ,16.59 ,19.86 ,23.24 ,26.08 ,28.08 ,29.36 ,32.70 ,36.59 ,42.39 ,50.43 ,59.46 ,67.30 ,74.96 ,83.62 ,89.89 ,96.62 ,104.17 ,115.94 ,125.17 ,133.16 ,143.86 ,157.30 ,170.04 ,182.23 ,192.59 ,208.15 ,222.14 ,231.66 ,242.39 ,264.47 ,274.71 ,283.74 ,293.57 ,306.61 ,310.09 ,319.76 ,326.35 ,342.66 ,355.43 ,381.05 ,393.66 ,415.57 ,420.55 ,413.68 ,383.57 ,368.80 ,334.88 ,303.46 ,279.71 ,271.07 ,249.11 ,237.47 ,231.53 ,227.94 ,222.20 ,222.37 ,223.97 ,259.09 ,309.18 ,342.40 ,352.12 ,339.15 ,280.76 ,202.48 ,132.68 ,86.06 ,58.58 ,37.74 ,22.20 ,13.23 ,5.62 ,0.97 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
854,CROd,Crossharbour,2,4971.88 ,205.07 ,1440.85 ,1584.79 ,1187.75 ,424.32 ,129.09 ,4.50 ,7.95 ,13.11 ,19.65 ,27.06 ,34.03 ,43.44 ,55.34 ,69.20 ,83.53 ,106.72 ,141.17 ,161.37 ,168.14 ,167.09 ,153.63 ,123.15 ,100.45 ,87.15 ,79.25 ,73.83 ,69.04 ,66.16 ,64.02 ,61.22 ,58.80 ,60.33 ,61.47 ,62.04 ,62.52 ,64.21 ,64.81 ,63.59 ,62.54 ,61.21 ,60.54 ,58.17 ,58.49 ,62.47 ,65.56 ,67.22 ,72.63 ,89.72 ,94.19 ,100.14 ,107.31 ,119.99 ,114.48 ,116.06 ,114.79 ,112.10 ,98.95 ,87.36 ,78.74 ,73.05 ,64.78 ,55.99 ,52.81 ,47.44 ,42.00 ,37.99 ,36.01 ,32.49 ,30.02 ,26.22 ,23.27 ,20.88 ,19.21 ,18.48 ,18.18 ,17.88 ,16.57 ,15.08 ,12.09 ,10.19 ,7.38 ,5.60 ,3.56 ,2.47 ,1.10 ,0.51 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
7406,CRHr,Crouch Hill,3,1907.06 ,74.52 ,500.66 ,500.42 ,592.04 ,174.36 ,65.06 ,0.00 ,0.00 ,1.69 ,4.49 ,7.98 ,14.17 ,20.67 ,25.52 ,31.69 ,43.81 ,52.66 ,58.72 ,60.09 ,59.39 ,50.49 ,40.66 ,32.09 ,28.07 ,22.93 ,20.07 ,18.33 ,17.88 ,17.13 ,16.61 ,15.63 ,16.01 ,15.62 ,15.95 ,16.35 ,16.86 ,16.73 ,17.31 ,17.85 ,18.80 ,19.95 ,21.42 ,22.20 ,22.74 ,23.34 ,24.35 ,26.04 ,29.80 ,34.25 ,39.29 ,44.98 ,50.29 ,58.33 ,61.06 ,60.34 ,58.43 ,56.80 ,49.07 ,43.98 ,40.70 ,37.26 ,30.79 ,25.75 ,22.26 ,19.34 ,15.90 ,13.64 ,11.74 ,11.22 ,11.08 ,10.92 ,11.12 ,11.57 ,9.82 ,9.98 ,9.35 ,9.99 ,7.89 ,8.73 ,7.08 ,5.43 ,2.78 ,2.78 ,1.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
