551,COLu,Colindale,4,7419.72 ,130.38 ,553.39 ,2145.27 ,1748.71 ,1594.06 ,1247.91 ,6.42 ,7.56 ,9.34 ,11.45 ,16.07 ,18.91 ,25.84 ,34.79 ,42.14 ,47.36 ,50.96 ,51.03 ,48.47 ,45.12 ,40.95 ,41.96 ,43.04 ,45.51 ,46.13 ,50.73 ,53.36 ,56.11 ,55.72 ,58.55 ,60.04 ,63.71 ,65.49 ,70.62 ,72.85 ,76.22 ,77.90 ,84.20 ,90.05 ,99.82 ,103.29 ,109.70 ,111.97 ,116.02 ,112.16 ,117.30 ,118.39 ,121.50 ,121.60 ,128.69 ,129.14 ,131.31 ,130.43 ,133.77 ,134.31 ,142.08 ,145.57 ,152.39 ,157.96 ,164.44 ,163.03 ,164.29 ,163.36 ,160.71 ,151.70 ,145.73 ,137.91 ,131.56 ,123.43 ,119.86 ,115.98 ,115.30 ,112.72 ,115.79 ,116.16 ,118.55 ,120.66 ,122.43 ,117.25 ,111.82 ,103.80 ,96.38 ,91.25 ,71.80 ,54.45 ,37.84 ,20.32 ,2.18 ,0.28 ,0.19 ,0.19 ,0.32 ,0.29 ,0.26 ,0.20 ,0.15 ,0.00 ,5.42 ,10.94 ,14.93 ,14.93 ,14.92 
552,CLWu,Colliers Wood,3,6879.05 ,112.34 ,471.20 ,2119.54 ,1692.10 ,1227.26 ,1256.61 ,7.10 ,9.61 ,11.63 ,13.20 ,13.64 ,15.61 ,18.50 ,23.05 ,29.63 ,35.47 ,37.42 ,39.24 ,39.79 ,36.94 ,35.42 ,38.13 ,40.55 ,43.38 ,46.49 ,48.76 ,50.68 ,52.91 ,56.05 ,59.65 ,63.03 ,69.17 ,73.98 ,76.71 ,80.03 ,83.28 ,83.86 ,87.06 ,92.70 ,96.63 ,99.17 ,104.51 ,105.49 ,106.22 ,105.49 ,108.81 ,109.76 ,115.61 ,116.98 ,121.75 ,126.11 ,132.05 ,131.85 ,137.95 ,142.63 ,148.02 ,147.33 ,150.30 ,147.49 ,148.32 ,141.88 ,138.17 ,131.26 ,126.22 ,115.67 ,108.47 ,100.90 ,96.38 ,92.04 ,91.18 ,89.39 ,91.09 ,91.06 ,93.61 ,92.87 ,95.72 ,96.14 ,99.46 ,102.32 ,105.46 ,102.39 ,133.69 ,115.78 ,93.41 ,71.75 ,54.89 ,4.06 ,0.64 ,0.15 ,0.06 ,0.02 ,0.04 ,0.04 ,0.04 ,0.02 ,0.02 ,0.00 ,7.50 ,16.24 ,21.30 ,21.30 ,21.30 
9464,COOt,Coombe Lane,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
553,COVu,Covent Garden,1,31726.67 ,122.76 ,1582.01 ,18910.39 ,7502.69 ,3102.83 ,505.99 ,0.60 ,1.33 ,3.48 ,7.24 ,14.90 ,23.07 ,32.00 ,40.15 ,48.86 ,51.11 ,56.11 ,60.13 ,71.59 ,82.80 ,107.92 ,126.85 ,170.08 ,209.51 ,275.11 ,321.96 ,393.25 ,448.03 ,525.08 ,571.84 ,657.05 ,730.91 ,803.39 ,869.46 ,940.36 ,985.50 ,1004.02 ,1011.56 ,992.91 ,978.08 ,949.14 ,922.98 ,892.08 ,866.77 ,821.54 ,774.14 ,739.01 ,702.99 ,672.31 ,657.99 ,652.14 ,652.15 ,659.16 ,659.08 ,651.88 ,642.39 ,623.49 ,616.13 ,609.48 ,599.87 ,582.91 ,554.00 ,514.67 ,452.42 ,394.12 ,331.27 ,281.90 ,236.54 ,205.93 ,175.79 ,157.53 ,139.92 ,115.05 ,97.70 ,86.23 ,75.78 ,68.71 ,62.78 ,57.38 ,45.65 ,38.07 ,28.19 ,19.32 ,12.01 ,7.77 ,2.97 ,0.10 ,0.01 ,0.01 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.03 ,0.14 ,0.28 ,0.28 ,0.28 
854,CROd,Crossharbour,2,3931.60 ,51.38 ,286.61 ,1543.23 ,1002.53 ,687.28 ,360.56 ,0.17 ,0.58 ,1.58 ,3.35 ,6.13 ,10.60 ,12.99 ,15.98 ,17.16 ,18.75 ,15.95 ,17.22 ,16.51 ,21.39 ,21.47 ,27.33 ,29.09 ,34.32 ,31.57 ,35.86 ,33.68 ,40.00 ,39.52 ,49.96 ,49.09 ,59.47 ,56.77 ,65.68 ,60.12 ,71.89 ,66.64 ,75.11 ,68.39 ,78.01 ,68.86 ,75.91 ,67.87 ,75.73 ,67.27 ,76.99 ,69.64 ,77.09 ,69.47 ,80.06 ,71.35 ,83.19 ,77.95 ,90.05 ,81.11 ,91.72 ,80.66 ,91.22 ,80.44 ,90.45 ,79.10 ,85.29 ,71.28 ,76.42 ,61.50 ,63.08 ,53.16 ,59.21 ,47.91 ,53.84 ,48.59 ,55.74 ,45.68 ,50.88 ,43.02 ,46.40 ,36.96 ,45.10 ,38.75 ,40.98 ,33.88 ,31.37 ,19.07 ,14.69 ,6.52 ,3.16 ,0.56 ,0.09 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
7406,CRHr,Crouch Hill,3,1539.00 ,6.96 ,248.03 ,588.48 ,388.42 ,233.63 ,73.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.03 ,0.19 ,1.65 ,5.09 ,10.59 ,15.41 ,21.64 ,23.92 ,26.86 ,24.42 ,23.48 ,20.54 ,20.94 ,19.61 ,20.66 ,19.95 ,20.99 ,21.14 ,20.74 ,20.78 ,22.21 ,24.17 ,23.49 ,23.72 ,24.16 ,25.97 ,24.31 ,24.83 ,25.65 ,27.47 ,25.06 ,25.64 ,26.58 ,26.52 ,24.65 ,25.55 ,25.78 ,26.41 ,25.88 ,26.75 ,27.05 ,28.07 ,28.10 ,29.47 ,30.28 ,33.56 ,33.65 ,35.89 ,35.63 ,36.54 ,34.98 ,35.20 ,32.08 ,30.57 ,27.50 ,24.84 ,21.16 ,19.05 ,16.85 ,15.16 ,13.35 ,12.06 ,10.85 ,10.15 ,10.31 ,9.65 ,7.68 ,7.94 ,8.36 ,7.89 ,6.71 ,6.71 ,4.91 ,2.70 ,0.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
554,CRXu,Croxley,7,745.13 ,7.07 ,59.10 ,207.51 ,173.78 ,156.57 ,141.10 ,0.00 ,0.27 ,0.27 ,0.60 ,0.65 ,1.46 ,1.61 ,2.22 ,2.85 ,3.86 ,4.24 ,4.78 ,5.39 ,5.58 ,5.37 ,5.31 ,5.37 ,5.08 ,5.60 ,5.67 ,5.37 ,5.34 ,6.00 ,5.44 ,5.66 ,6.28 ,6.58 ,6.79 ,8.10 ,8.99 ,8.97 ,9.47 ,9.60 ,8.92 ,9.26 ,9.66 ,10.15 ,10.00 ,10.44 ,10.98 ,10.91 ,10.99 ,11.71 ,11.89 ,11.32 ,12.31 ,12.46 ,12.56 ,13.06 ,13.13 ,15.04 ,16.00 ,16.57 ,16.40 ,17.83 ,17.09 ,16.13 ,15.80 ,16.47 ,15.70 ,14.32 ,13.91 ,12.90 ,11.35 ,10.27 ,10.13 ,9.64 ,9.96 ,10.32 ,10.88 ,12.08 ,13.70 ,13.43 ,13.52 ,14.85 ,13.20 ,11.58 ,10.75 ,8.48 ,4.59 ,2.67 ,1.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5356,CYPr,Crystal Palace,3/4,4441.42 ,18.85 ,258.88 ,1615.47 ,1290.12 ,781.95 ,476.15 ,0.00 ,0.00 ,0.18 ,0.44 ,1.57 ,3.17 ,5.08 ,8.42 ,10.70 ,15.31 ,16.09 ,18.88 ,18.90 ,21.35 ,18.75 ,23.66 ,23.15 ,28.51 ,29.44 ,34.14 ,34.16 ,40.59 ,40.11 ,47.47 ,47.90 ,54.78 ,54.30 ,61.21 ,61.47 ,72.30 ,72.01 ,81.65 ,79.01 ,84.77 ,78.47 ,82.06 ,75.22 ,83.40 ,75.94 ,81.70 ,76.43 ,80.43 ,72.12 ,77.99 ,72.30 ,81.28 ,80.36 ,98.71 ,102.37 ,122.32 ,121.31 ,135.47 ,124.51 ,128.45 ,111.77 ,111.28 ,97.38 ,95.49 ,79.65 ,79.87 ,69.21 ,66.71 ,56.61 ,56.99 ,47.88 ,48.46 ,41.04 ,42.66 ,40.53 ,45.01 ,43.00 ,47.12 ,45.67 ,50.91 ,49.18 ,51.40 ,40.91 ,32.79 ,19.82 ,9.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
887,CUHd,Custom House,3,5209.66 ,125.22 ,618.43 ,2538.12 ,1146.99 ,562.74 ,218.15 ,0.99 ,4.39 ,5.98 ,12.70 ,17.57 ,24.70 ,26.03 ,32.85 ,32.27 ,36.58 ,33.52 ,40.76 ,40.57 ,47.48 ,48.33 ,57.28 ,58.99 ,68.95 ,70.51 ,83.18 ,88.82 ,101.27 ,104.39 ,114.12 ,114.03 ,122.10 ,117.42 ,120.13 ,116.46 ,120.56 ,112.21 ,116.58 ,111.98 ,113.17 ,104.46 ,107.62 ,99.40 ,99.84 ,94.03 ,96.61 ,89.79 ,90.48 ,88.10 ,94.54 ,91.86 ,98.30 ,98.77 ,103.85 ,99.84 ,105.42 ,101.11 ,101.58 ,94.70 ,91.22 ,81.69 ,78.66 ,70.44 ,67.60 ,63.52 ,58.16 ,51.26 ,48.71 ,39.84 ,37.13 ,32.48 ,32.96 ,28.01 ,32.61 ,27.36 ,30.38 ,24.82 ,29.01 ,23.33 ,24.62 ,19.24 ,17.50 ,10.01 ,7.22 ,2.93 ,1.37 ,0.29 ,0.09 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
879,CUSd,Cutty Sark,2/3,9552.36 ,40.28 ,524.47 ,5523.53 ,2068.55 ,973.81 ,421.72 ,0.29 ,1.05 ,1.63 ,3.24 ,4.65 ,7.99 ,8.92 ,12.51 ,12.56 ,15.83 ,15.27 ,20.15 ,24.53 ,32.78 ,39.24 ,48.41 ,60.65 ,72.17 ,85.28 ,97.62 ,117.26 ,133.28 ,151.23 ,168.60 ,189.49 ,205.12 ,218.78 ,229.05 ,243.63 ,254.17 ,261.44 ,267.87 ,274.70 ,274.52 ,274.86 ,271.93 ,268.03 ,264.00 ,257.84 ,249.22 ,249.07 ,243.47 ,232.52 ,223.43 ,216.55 ,199.05 ,184.38 ,177.78 ,172.47 ,165.11 ,163.42 ,165.69 ,163.77 ,159.06 ,154.62 ,146.64 ,134.45 ,121.34 ,108.46 ,96.31 ,85.18 ,76.89 ,68.77 ,63.30 ,58.39 ,55.13 ,52.50 ,53.08 ,51.65 ,54.72 ,51.73 ,54.16 ,48.42 ,48.69 ,37.39 ,32.18 ,20.15 ,14.97 ,4.96 ,2.30 ,0.36 ,0.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
893,CYPd,Cyprus,3,1065.18 ,17.21 ,91.53 ,363.62 ,284.54 ,185.30 ,123.00 ,0.00 ,0.09 ,0.85 ,1.21 ,2.27 ,2.82 ,4.64 ,5.31 ,5.99 ,6.03 ,6.80 ,5.51 ,5.35 ,5.68 ,5.98 ,6.42 ,8.71 ,10.58 ,12.01 ,12.46 ,13.16 ,11.84 ,11.90 ,11.65 ,12.90 ,12.28 ,14.38 ,13.35 ,13.30 ,12.19 ,13.64 ,12.97 ,14.32 ,14.09 ,17.78 ,16.76 ,18.03 ,18.53 ,20.20 ,16.82 ,18.59 ,17.63 ,18.04 ,19.26 ,21.98 ,21.92 ,24.15 ,25.50 ,25.46 ,25.20 ,27.25 ,26.14 ,24.44 ,22.39 ,21.32 ,18.80 ,18.38 ,17.58 ,17.91 ,16.27 ,15.47 ,13.64 ,14.58 ,12.72 ,14.64 ,13.31 ,16.89 ,13.91 ,14.62 ,12.51 ,14.45 ,9.68 ,13.89 ,13.01 ,13.76 ,10.74 ,10.35 ,4.91 ,3.53 ,0.93 ,0.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
555,DGEu,Dagenham East,5,2478.08 ,32.99 ,230.53 ,1022.16 ,505.90 ,381.23 ,305.28 ,0.10 ,0.39 ,1.31 ,2.52 ,3.55 ,6.51 ,8.27 ,10.35 ,13.58 ,16.19 ,16.05 ,16.81 ,17.06 ,16.09 ,16.70 ,18.91 ,22.33 ,24.48 ,25.67 ,26.65 ,26.32 ,26.13 ,27.05 ,28.05 ,30.89 ,34.06 ,36.55 ,38.74 ,41.93 ,41.36 ,42.06 ,41.99 ,41.78 ,43.27 ,47.12 ,50.38 ,55.62 ,60.67 ,61.55 ,58.61 ,55.39 ,49.11 ,43.55 ,39.99 ,38.59 ,37.33 ,38.96 ,39.89 ,42.84 ,44.49 ,46.12 ,45.75 ,45.95 ,43.03 ,42.56 ,40.38 ,40.49 ,39.25 ,37.68 ,35.20 ,33.98 ,29.66 ,27.30 ,27.02 ,27.20 ,26.75 ,29.30 ,27.40 ,28.62 ,26.02 ,27.02 ,24.26 ,27.28 ,25.29 ,25.85 ,24.38 ,25.71 ,23.33 ,18.40 ,14.60 ,9.89 ,4.30 ,0.23 ,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
556,DGHu,Dagenham Heathway,5,5340.33 ,63.11 ,501.51 ,1843.55 ,1314.31 ,987.28 ,630.57 ,0.27 ,0.47 ,1.48 ,4.37 ,7.05 ,11.52 ,16.87 ,21.09 ,25.03 ,28.21 ,28.79 ,29.03 ,31.52 ,33.45 ,37.67 ,46.00 ,55.46 ,60.98 ,61.32 ,64.06 ,61.66 ,57.01 ,54.68 ,56.20 ,56.44 ,57.11 ,56.37 ,56.48 ,57.85 ,57.61 ,61.68 ,70.04 ,77.19 ,82.81 ,88.61 ,91.73 ,94.56 ,97.25 ,99.67 ,100.03 ,102.07 ,102.24 ,101.79 ,102.44 ,103.99 ,104.51 ,106.56 ,110.66 ,114.68 ,117.46 ,117.13 ,113.93 ,111.72 ,107.36 ,104.60 ,101.70 ,98.26 ,93.45 ,91.20 ,87.02 ,82.52 ,82.10 ,81.58 ,80.00 ,76.93 ,75.49 ,69.78 ,68.97 ,59.45 ,58.20 ,51.84 ,53.32 ,47.34 ,51.09 ,50.70 ,51.09 ,56.08 ,51.85 ,41.06 ,29.30 ,23.04 ,6.08 ,0.11 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
1443,DLJr,Dalston Junction,2,11452.90 ,80.12 ,540.76 ,3698.97 ,2821.47 ,2666.61 ,1644.97 ,3.96 ,4.56 ,6.13 ,8.08 ,9.78 ,12.83 ,16.03 ,18.75 ,19.88 ,22.11 ,22.28 ,23.79 ,28.20 ,33.40 ,38.72 ,48.49 ,61.60 ,72.87 ,80.66 ,88.77 ,96.77 ,101.07 ,104.71 ,109.83 ,116.68 ,122.43 ,125.76 ,130.31 ,140.15 ,147.71 ,153.63 ,163.52 ,170.09 ,175.55 ,177.25 ,182.66 ,182.77 ,184.48 ,184.60 ,186.67 ,185.26 ,186.77 ,185.24 ,185.04 ,188.12 ,192.47 ,199.20 ,209.74 ,220.75 ,235.19 ,246.59 ,256.64 ,266.01 ,271.46 ,268.09 ,267.20 ,263.05 ,258.39 ,253.82 ,256.07 ,249.99 ,237.57 ,227.20 ,213.46 ,191.87 ,177.27 ,173.56 ,164.35 ,162.58 ,166.32 ,169.37 ,170.60 ,176.23 ,173.90 ,169.57 ,152.62 ,119.43 ,83.39 ,51.55 ,20.50 ,2.41 ,0.33 ,0.15 ,0.02 ,0.02 ,0.02 ,0.01 ,0.01 ,0.04 ,0.04 ,0.67 ,3.80 ,4.70 ,5.78 ,5.78 ,5.14 
1429,DLKr,Dalston Kingsland,2,10160.67 ,56.54 ,630.93 ,4095.64 ,2639.81 ,1953.41 ,784.35 ,0.00 ,0.30 ,1.28 ,3.73 ,5.79 ,9.99 ,15.70 ,19.75 ,22.48 ,27.69 ,28.98 ,32.54 ,37.17 ,42.22 ,47.54 ,58.69 ,68.38 ,79.38 ,88.49 ,97.37 ,102.22 ,107.56 ,112.52 ,121.18 ,128.69 ,138.23 ,145.48 ,150.81 ,157.22 ,166.17 ,181.08 ,187.96 ,195.97 ,198.37 ,203.29 ,200.93 ,202.09 ,199.01 ,198.05 ,193.13 ,194.58 ,197.04 ,203.33 ,210.73 ,215.67 ,212.32 ,212.95 ,215.38 ,217.62 ,223.35 ,227.69 ,231.67 ,227.48 ,220.29 ,218.75 ,216.64 ,211.44 ,204.29 ,205.05 ,194.33 ,184.75 ,172.02 ,165.90 ,151.40 ,134.92 ,119.25 ,108.62 ,101.44 ,97.94 ,96.91 ,93.15 ,96.95 ,90.54 ,92.74 ,77.37 ,63.64 ,41.44 ,27.89 ,4.61 ,1.17 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
557,DEBu,Debden,6,1832.14 ,32.83 ,212.36 ,646.50 ,422.99 ,300.06 ,217.41 ,0.20 ,0.42 ,0.98 ,2.60 ,3.92 ,5.20 ,7.10 ,12.41 ,13.51 ,18.35 ,20.67 ,22.34 ,19.84 ,20.44 ,16.48 ,16.63 ,16.05 ,15.82 ,14.71 ,17.52 ,17.73 ,18.49 ,18.38 ,21.27 ,20.89 ,21.37 ,21.23 ,23.66 ,25.49 ,26.90 ,27.53 ,30.67 ,30.31 ,28.64 ,29.77 ,31.94 ,29.65 ,30.02 ,31.18 ,28.76 ,29.83 ,33.76 ,33.88 ,35.15 ,35.45 ,32.37 ,30.88 ,33.67 ,32.53 ,33.77 ,37.54 ,36.99 ,36.89 ,39.98 ,36.89 ,36.02 ,35.71 ,32.30 ,27.22 ,30.19 ,25.55 ,23.39 ,22.89 ,22.90 ,19.73 ,19.94 ,19.74 ,20.50 ,19.13 ,18.76 ,19.12 ,20.96 ,20.74 ,21.84 ,25.77 ,23.01 ,18.59 ,14.16 ,9.87 ,3.13 ,1.82 ,0.49 ,0.02 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
5421,DMKr,Denmark Hill,2,4961.86 ,45.75 ,730.24 ,1781.58 ,1131.71 ,843.49 ,429.09 ,0.00 ,0.07 ,0.11 ,0.39 ,1.35 ,4.68 ,12.97 ,26.18 ,42.42 ,61.21 ,71.75 ,76.72 ,73.82 ,72.80 ,62.76 ,58.84 ,55.61 ,56.64 ,49.90 ,47.75 ,46.41 ,45.49 ,44.07 ,45.25 ,50.21 ,55.03 ,57.25 ,62.02 ,63.35 ,65.97 ,67.75 ,74.75 ,79.22 ,88.10 ,92.10 ,99.88 ,101.58 ,102.67 ,99.66 ,97.48 ,89.97 ,87.00 ,83.49 ,82.89 ,80.93 ,82.99 ,84.61 ,86.77 ,89.89 ,95.21 ,96.69 ,97.05 ,98.98 ,105.14 ,106.52 ,106.94 ,108.64 ,108.84 ,94.85 ,86.08 ,78.12 ,70.40 ,58.72 ,54.86 ,49.50 ,47.26 ,42.66 ,43.55 ,43.89 ,50.17 ,49.54 ,47.54 ,45.10 ,47.11 ,37.46 ,34.86 ,30.04 ,22.17 ,11.87 ,7.67 ,1.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
897,DEBd,Deptford Bridge,2/3,3547.01 ,35.64 ,300.10 ,1411.59 ,867.51 ,575.38 ,356.79 ,0.20 ,0.83 ,1.30 ,1.88 ,4.59 ,5.69 ,9.39 ,11.75 ,16.32 ,15.75 ,19.33 ,17.63 ,20.63 ,21.04 ,24.68 ,26.37 ,31.52 ,34.23 ,35.46 ,37.15 ,40.61 ,42.39 ,44.34 ,47.89 ,51.00 ,53.50 ,56.52 ,56.01 ,58.74 ,60.29 ,59.69 ,57.81 ,62.74 ,62.20 ,61.97 ,62.29 ,65.17 ,64.23 ,65.67 ,66.87 ,68.45 ,67.67 ,68.34 ,67.19 ,69.25 ,69.57 ,72.27 ,74.16 ,76.00 ,74.37 ,77.15 ,77.11 ,73.84 ,70.14 ,69.76 ,63.89 ,58.97 ,55.48 ,55.44 ,53.10 ,50.76 ,48.74 ,47.46 ,43.13 ,41.78 ,39.81 ,40.79 ,39.92 ,41.62 ,40.16 ,44.37 ,41.14 ,42.62 ,38.77 ,35.50 ,26.13 ,21.32 ,12.35 ,7.92 ,3.15 ,1.60 ,0.14 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
867,DERd,Devons Road,2,2413.64 ,21.09 ,140.19 ,853.22 ,663.66 ,460.75 ,274.73 ,0.02 ,0.21 ,0.81 ,2.12 ,2.76 ,3.93 ,5.06 ,6.18 ,7.88 ,9.78 ,9.78 ,11.11 ,11.50 ,10.68 ,10.69 ,12.00 ,12.99 ,14.23 ,14.46 ,15.09 ,16.35 ,17.37 ,18.95 ,22.13 ,24.67 ,26.36 ,26.83 ,28.82 ,30.95 ,32.79 ,34.89 ,38.01 ,39.11 ,39.11 ,41.03 ,41.71 ,42.34 ,44.95 ,46.80 ,46.42 ,47.59 ,48.85 ,48.13 ,49.06 ,51.78 ,53.74 ,55.64 ,57.52 ,58.14 ,57.57 ,57.13 ,56.40 ,54.78 ,54.94 ,53.92 ,52.10 ,49.90 ,48.69 ,45.77 ,43.64 ,40.48 ,38.02 ,34.29 ,33.00 ,30.99 ,32.12 ,31.59 ,32.26 ,30.31 ,31.95 ,29.70 ,29.10 ,29.16 ,29.94 ,25.43 ,24.26 ,19.28 ,13.36 ,7.44 ,4.23 ,0.57 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
558,DHLu,Dollis Hill,3,3501.37 ,79.82 ,234.59 ,1019.66 ,883.24 ,684.64 ,599.42 ,4.65 ,6.48 ,8.22 ,10.17 ,11.28 ,12.39 ,13.04 ,13.59 ,14.10 ,13.90 ,13.36 ,14.39 ,17.43 ,19.00 ,20.96 ,23.33 ,24.57 ,24.67 ,24.06 ,24.80 ,26.31 ,27.04 ,27.12 ,28.36 ,29.32 ,30.17 ,31.84 ,34.53 ,37.71 ,39.15 ,40.57 ,42.10 ,43.76 ,45.02 ,47.48 ,48.22 ,50.09 ,51.53 ,51.11 ,52.53 ,56.00 ,57.72 ,59.83 ,62.16 ,64.54 ,66.11 ,69.52 ,70.87 ,74.70 ,75.85 ,76.49 ,76.37 ,77.62 ,77.64 ,78.03 ,75.48 ,71.60 ,70.23 ,63.91 ,59.76 ,56.89 ,56.59 ,50.87 ,52.32 ,50.23 ,51.96 ,49.04 ,51.25 ,48.55 ,52.09 ,49.61 ,50.21 ,48.03 ,46.56 ,41.72 ,40.43 ,36.79 ,38.31 ,37.31 ,29.49 ,21.99 ,16.59 ,6.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.36 ,2.95 ,4.26 ,5.33 ,8.67 ,7.32 ,5.72 
9468,DDRt,Dundonald Road,3,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
