Station Entries,,,,,,,,,,hour (hr),5.00 ,5.00 ,5.00 ,5.00 ,6.00 ,6.00 ,6.00 ,6.00 ,7.00 ,7.00 ,7.00 ,7.00 ,8.00 ,8.00 ,8.00 ,8.00 ,9.00 ,9.00 ,9.00 ,9.00 ,10.00 ,10.00 ,10.00 ,10.00 ,11.00 ,11.00 ,11.00 ,11.00 ,12.00 ,12.00 ,12.00 ,12.00 ,13.00 ,13.00 ,13.00 ,13.00 ,14.00 ,14.00 ,14.00 ,14.00 ,15.00 ,15.00 ,15.00 ,15.00 ,16.00 ,16.00 ,16.00 ,16.00 ,17.00 ,17.00 ,17.00 ,17.00 ,18.00 ,18.00 ,18.00 ,18.00 ,19.00 ,19.00 ,19.00 ,19.00 ,20.00 ,20.00 ,20.00 ,20.00 ,21.00 ,21.00 ,21.00 ,21.00 ,22.00 ,22.00 ,22.00 ,22.00 ,23.00 ,23.00 ,23.00 ,23.00 ,24.00 ,25.00 ,26.00 ,27.00 ,25.00 ,25.00 ,25.00 ,25.00 ,26.00 ,26.00 ,26.00 ,26.00 ,27.00 ,27.00 ,27.00 ,27.00 ,28.00 ,28.00 ,28.00 ,28.00 
,,,,,,,,,,quarter hour (qhr),21.00 ,22.00 ,23.00 ,24.00 ,25.00 ,26.00 ,27.00 ,28.00 ,29.00 ,30.00 ,31.00 ,32.00 ,33.00 ,34.00 ,35.00 ,36.00 ,37.00 ,38.00 ,39.00 ,40.00 ,41.00 ,42.00 ,43.00 ,44.00 ,45.00 ,46.00 ,47.00 ,48.00 ,49.00 ,50.00 ,51.00 ,52.00 ,53.00 ,54.00 ,55.00 ,56.00 ,57.00 ,58.00 ,59.00 ,60.00 ,61.00 ,62.00 ,63.00 ,64.00 ,65.00 ,66.00 ,67.00 ,68.00 ,69.00 ,70.00 ,71.00 ,72.00 ,73.00 ,74.00 ,75.00 ,76.00 ,77.00 ,78.00 ,79.00 ,80.00 ,81.00 ,82.00 ,83.00 ,84.00 ,85.00 ,86.00 ,87.00 ,88.00 ,89.00 ,90.00 ,91.00 ,92.00 ,93.00 ,94.00 ,95.00 ,96.00 ,97.00 ,98.00 ,99.00 ,100.00 ,101.00 ,102.00 ,103.00 ,104.00 ,105.00 ,106.00 ,107.00 ,108.00 ,109.00 ,110.00 ,111.00 ,112.00 ,113.00 ,114.00 ,115.00 ,116.00 
NLC,ASC,Station,Fare Zone,Total,Early     ,AM Peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
533,LCAd,London City Airport,3,2483.53 ,102.22 ,649.58 ,1166.76 ,281.39 ,175.27 ,108.32 ,2.44 ,4.57 ,7.37 ,9.60 ,12.55 ,14.55 ,21.36 ,29.80 ,38.91 ,46.12 ,52.36 ,57.70 ,58.57 ,57.11 ,57.25 ,56.36 ,52.02 ,53.17 ,58.53 ,61.50 ,62.46 ,66.57 ,69.92 ,66.38 ,62.02 ,63.02 ,67.82 ,69.15 ,74.59 ,76.70 ,74.27 ,61.98 ,50.51 ,37.96 ,32.51 ,28.81 ,27.09 ,25.40 ,26.68 ,25.15 ,24.71 ,24.81 ,24.36 ,23.87 ,24.39 ,23.62 ,24.44 ,25.63 ,24.66 ,24.34 ,25.41 ,24.46 ,22.55 ,20.83 ,21.01 ,20.05 ,18.25 ,17.51 ,17.63 ,16.18 ,14.36 ,15.03 ,14.20 ,13.94 ,13.16 ,12.67 ,11.04 ,11.28 ,10.51 ,11.97 ,13.63 ,15.74 ,15.56 ,14.83 ,11.78 ,8.01 ,3.84 ,1.75 ,0.71 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
6966,LOFr,London Fields,2,4204.67 ,33.43 ,379.04 ,1996.45 ,1017.16 ,527.24 ,251.36 ,0.52 ,1.25 ,1.59 ,2.13 ,3.81 ,5.76 ,7.74 ,10.63 ,14.41 ,17.16 ,20.50 ,25.39 ,29.84 ,33.03 ,36.01 ,38.11 ,38.56 ,38.44 ,42.03 ,45.56 ,48.71 ,53.62 ,60.97 ,67.24 ,72.30 ,82.13 ,86.38 ,89.46 ,91.25 ,92.39 ,90.60 ,91.36 ,90.53 ,88.02 ,91.83 ,87.97 ,86.32 ,87.78 ,89.71 ,83.26 ,85.99 ,92.60 ,93.42 ,92.60 ,97.79 ,94.78 ,91.05 ,88.58 ,86.60 ,84.34 ,82.70 ,82.82 ,80.31 ,77.24 ,74.36 ,76.60 ,67.99 ,62.92 ,58.92 ,51.27 ,42.08 ,39.68 ,36.69 ,34.90 ,33.89 ,34.41 ,32.69 ,31.80 ,31.33 ,32.11 ,31.18 ,30.83 ,32.13 ,31.53 ,24.85 ,18.90 ,12.65 ,5.85 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
636,LTNu,Loughton,6,3851.33 ,90.77 ,456.86 ,1974.25 ,897.15 ,309.47 ,122.84 ,2.05 ,3.37 ,6.91 ,10.40 ,13.07 ,15.76 ,19.39 ,19.81 ,20.77 ,22.87 ,24.32 ,26.55 ,29.80 ,33.47 ,38.84 ,44.19 ,48.21 ,53.09 ,56.48 ,58.28 ,62.42 ,65.45 ,70.34 ,77.26 ,83.40 ,85.28 ,90.08 ,93.38 ,94.21 ,95.05 ,96.14 ,96.89 ,93.50 ,91.00 ,87.95 ,86.58 ,79.61 ,76.65 ,74.51 ,72.93 ,72.93 ,75.13 ,75.42 ,78.12 ,78.14 ,76.70 ,77.51 ,80.69 ,78.88 ,79.58 ,80.70 ,79.64 ,74.83 ,70.17 ,64.36 ,55.95 ,48.89 ,41.11 ,36.73 ,30.26 ,25.89 ,21.39 ,20.67 ,17.32 ,17.39 ,17.33 ,16.67 ,15.82 ,15.19 ,15.00 ,13.92 ,13.70 ,12.83 ,12.64 ,11.68 ,9.34 ,7.01 ,4.65 ,2.04 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.01 ,0.01 ,0.03 ,0.03 ,0.19 ,0.31 ,1.11 ,1.09 ,1.09 ,0.94 
637,MDVu,Maida Vale,2,3749.50 ,35.65 ,385.40 ,1806.38 ,794.82 ,526.61 ,200.65 ,0.93 ,1.45 ,2.13 ,3.11 ,5.02 ,5.77 ,7.66 ,9.57 ,11.98 ,12.90 ,16.66 ,20.63 ,24.61 ,27.10 ,31.79 ,38.46 ,42.88 ,46.47 ,53.36 ,58.57 ,59.18 ,61.07 ,65.78 ,68.54 ,71.18 ,73.58 ,77.00 ,81.48 ,84.17 ,86.28 ,90.20 ,90.38 ,88.17 ,84.82 ,85.02 ,80.33 ,78.87 ,74.95 ,72.71 ,69.09 ,69.63 ,65.51 ,63.63 ,64.80 ,63.59 ,61.42 ,63.33 ,65.58 ,64.02 ,63.69 ,63.92 ,64.98 ,68.80 ,71.82 ,72.68 ,71.00 ,69.37 ,63.03 ,57.45 ,51.96 ,49.16 ,44.00 ,38.97 ,35.70 ,33.03 ,29.08 ,27.30 ,27.55 ,27.81 ,27.34 ,29.71 ,28.17 ,26.49 ,22.51 ,17.76 ,10.87 ,7.29 ,2.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3147,MAIr,Maidenhead,CPC,3609.48 ,0.65 ,638.92 ,2168.00 ,801.41 ,0.45 ,0.04 ,0.00 ,0.01 ,0.01 ,0.02 ,0.02 ,0.03 ,0.04 ,0.53 ,17.29 ,19.03 ,28.17 ,37.03 ,55.44 ,44.83 ,61.14 ,59.80 ,79.77 ,69.99 ,86.93 ,79.49 ,104.93 ,87.99 ,106.54 ,96.60 ,121.30 ,100.16 ,115.68 ,98.30 ,127.56 ,100.05 ,113.17 ,94.84 ,111.93 ,78.02 ,85.50 ,72.03 ,81.42 ,67.21 ,69.60 ,62.69 ,73.33 ,65.82 ,69.16 ,64.18 ,78.25 ,73.27 ,88.36 ,95.33 ,123.37 ,114.10 ,96.71 ,70.79 ,47.32 ,13.42 ,0.25 ,0.25 ,0.10 ,0.11 ,0.05 ,0.05 ,0.03 ,0.03 ,0.02 ,0.02 ,0.01 ,0.01 ,0.01 ,0.01 ,0.01 ,0.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
638,MNRu,Manor House,2/3,9554.79 ,336.01 ,1380.71 ,4327.66 ,1787.33 ,1049.85 ,673.23 ,8.00 ,13.54 ,21.96 ,32.53 ,46.19 ,59.23 ,71.40 ,83.16 ,85.10 ,85.26 ,90.44 ,95.93 ,97.95 ,106.71 ,115.66 ,125.43 ,133.00 ,140.59 ,148.53 ,156.12 ,159.73 ,161.90 ,169.66 ,177.49 ,184.20 ,185.53 ,190.99 ,194.16 ,202.59 ,207.63 ,207.59 ,208.38 ,209.50 ,197.00 ,187.59 ,188.17 ,182.61 ,168.61 ,167.21 ,163.56 ,157.15 ,151.30 ,153.72 ,151.39 ,150.86 ,146.60 ,148.19 ,146.65 ,147.00 ,144.95 ,150.90 ,152.56 ,157.34 ,152.35 ,149.45 ,140.49 ,133.07 ,119.29 ,111.33 ,104.87 ,99.61 ,88.24 ,81.45 ,74.48 ,65.10 ,57.69 ,59.28 ,55.44 ,54.89 ,54.66 ,55.85 ,55.66 ,61.81 ,68.29 ,67.29 ,63.41 ,54.24 ,38.97 ,21.06 ,11.89 ,4.44 ,0.00 ,0.01 ,0.00 ,0.01 ,0.01 ,0.01 ,1.37 ,3.68 ,5.46 ,7.91 ,9.69 ,9.81 ,9.61 ,7.83 ,5.37 
6883,MNPr,Manor Park,3/4,5455.54 ,432.99 ,1058.28 ,2376.64 ,965.83 ,479.41 ,142.39 ,10.23 ,18.90 ,35.33 ,49.85 ,63.60 ,77.09 ,88.47 ,89.53 ,88.60 ,85.19 ,81.14 ,81.56 ,82.48 ,85.01 ,90.82 ,93.51 ,93.03 ,93.83 ,93.58 ,89.52 ,87.49 ,86.89 ,90.38 ,95.89 ,103.59 ,105.87 ,108.47 ,107.63 ,104.45 ,100.82 ,103.48 ,103.35 ,102.50 ,101.99 ,100.94 ,101.72 ,95.59 ,93.04 ,96.90 ,100.57 ,96.33 ,98.49 ,97.60 ,92.66 ,87.39 ,86.38 ,87.45 ,86.37 ,84.00 ,82.93 ,81.36 ,79.38 ,75.50 ,73.84 ,72.19 ,69.04 ,59.67 ,55.73 ,51.85 ,45.64 ,42.39 ,41.63 ,38.27 ,33.02 ,31.28 ,28.11 ,26.74 ,25.08 ,23.94 ,20.44 ,19.13 ,16.81 ,15.31 ,13.43 ,12.12 ,8.38 ,5.54 ,3.56 ,1.85 ,0.74 ,0.65 ,0.33 ,0.15 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
639,MANu,Mansion House,1,3697.45 ,20.55 ,158.24 ,1545.39 ,1104.77 ,527.91 ,340.57 ,0.33 ,0.91 ,1.46 ,2.43 ,3.21 ,3.58 ,4.11 ,4.53 ,4.90 ,5.53 ,7.30 ,7.77 ,8.98 ,10.16 ,12.19 ,13.85 ,16.85 ,19.71 ,23.69 ,27.31 ,30.90 ,32.60 ,35.88 ,38.55 ,41.17 ,42.22 ,47.88 ,52.05 ,55.35 ,57.25 ,61.44 ,65.41 ,68.97 ,72.40 ,78.15 ,81.04 ,82.19 ,83.62 ,84.78 ,83.01 ,87.19 ,86.84 ,86.29 ,90.21 ,93.24 ,91.05 ,94.22 ,97.95 ,94.02 ,95.22 ,98.98 ,96.57 ,93.40 ,92.44 ,84.58 ,73.11 ,65.54 ,56.79 ,49.47 ,44.63 ,42.38 ,38.29 ,37.65 ,36.80 ,37.47 ,36.95 ,39.67 ,42.28 ,45.84 ,44.52 ,44.33 ,43.09 ,37.57 ,33.09 ,31.95 ,24.89 ,17.56 ,12.38 ,5.37 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
640,MARu,Marble Arch,1,14458.39 ,118.45 ,536.09 ,4877.85 ,4632.85 ,2914.40 ,1378.75 ,4.97 ,7.45 ,12.19 ,13.26 ,15.87 ,18.08 ,22.78 ,23.85 ,27.24 ,27.44 ,30.36 ,29.11 ,29.67 ,32.35 ,37.97 ,45.45 ,54.19 ,64.15 ,73.33 ,84.82 ,94.67 ,103.26 ,111.02 ,119.61 ,128.19 ,134.16 ,143.12 ,154.65 ,165.77 ,175.06 ,187.05 ,195.76 ,205.75 ,209.79 ,220.69 ,227.79 ,234.24 ,243.73 ,261.73 ,279.32 ,291.88 ,311.19 ,329.94 ,349.46 ,358.45 ,368.79 ,380.28 ,385.80 ,391.69 ,398.51 ,403.51 ,410.04 ,407.64 ,391.98 ,375.89 ,360.28 ,332.24 ,304.04 ,288.38 ,269.82 ,251.64 ,237.04 ,230.55 ,216.61 ,205.08 ,198.03 ,194.68 ,186.32 ,185.67 ,176.03 ,178.01 ,171.70 ,166.69 ,150.29 ,122.50 ,84.43 ,52.03 ,23.15 ,0.19 ,0.08 ,0.12 ,0.13 ,0.23 ,0.20 ,0.18 ,0.14 ,0.10 ,2.50 ,2.55 ,5.22 ,8.06 ,10.41 ,10.05 ,12.10 ,9.42 ,6.58 
6970,MYLr,Maryland,3,4397.77 ,339.57 ,856.41 ,1864.08 ,772.15 ,379.05 ,186.52 ,6.74 ,11.22 ,23.12 ,34.65 ,49.77 ,61.28 ,73.34 ,79.44 ,79.98 ,76.49 ,73.34 ,71.56 ,66.65 ,65.51 ,66.81 ,69.51 ,69.57 ,70.04 ,72.93 ,74.03 ,73.53 ,73.21 ,75.82 ,82.35 ,82.86 ,81.85 ,82.27 ,87.22 ,81.00 ,80.61 ,82.73 ,84.99 ,81.48 ,82.25 ,79.46 ,81.00 ,79.20 ,74.03 ,73.25 ,76.45 ,70.41 ,65.74 ,65.52 ,66.85 ,63.22 ,63.04 ,64.63 ,68.63 ,64.90 ,63.54 ,64.43 ,68.74 ,64.98 ,62.90 ,64.52 ,58.63 ,47.91 ,41.36 ,40.23 ,33.28 ,32.92 ,31.33 ,30.57 ,26.01 ,24.61 ,23.22 ,23.74 ,23.87 ,22.79 ,23.58 ,24.33 ,24.94 ,21.72 ,20.90 ,17.38 ,12.45 ,7.54 ,5.47 ,3.09 ,1.74 ,0.52 ,0.03 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
641,MYBu,Marylebone LU,1,12158.10 ,50.93 ,1134.51 ,6374.76 ,2622.73 ,1440.25 ,534.92 ,0.39 ,0.70 ,1.11 ,1.59 ,5.78 ,7.67 ,9.94 ,23.74 ,30.14 ,30.18 ,40.73 ,54.97 ,51.28 ,67.05 ,91.82 ,115.39 ,118.45 ,143.50 ,180.41 ,210.59 ,210.40 ,253.18 ,280.78 ,321.33 ,323.50 ,370.75 ,373.45 ,368.83 ,313.34 ,309.61 ,307.32 ,313.91 ,299.67 ,298.81 ,283.80 ,244.23 ,202.80 ,199.38 ,198.12 ,188.89 ,177.66 ,182.34 ,179.38 ,173.26 ,176.23 ,194.78 ,217.97 ,222.64 ,222.75 ,239.06 ,244.69 ,224.93 ,221.60 ,241.58 ,223.68 ,192.82 ,177.19 ,176.15 ,145.41 ,132.49 ,125.73 ,124.02 ,112.92 ,98.97 ,93.54 ,87.08 ,86.86 ,79.87 ,79.82 ,79.46 ,82.55 ,70.29 ,60.73 ,58.71 ,42.91 ,29.43 ,20.62 ,10.02 ,0.32 ,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9479,MPKt,Merton Park,3,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
642,MLEu,Mile End,2,15419.35 ,323.93 ,1850.94 ,7240.94 ,3079.82 ,1820.91 ,1102.82 ,9.28 ,14.95 ,25.13 ,35.30 ,44.67 ,53.74 ,65.60 ,75.25 ,84.13 ,91.05 ,101.20 ,110.95 ,121.32 ,132.17 ,151.53 ,174.54 ,197.80 ,212.19 ,228.45 ,245.61 ,249.67 ,250.51 ,259.54 ,277.11 ,283.96 ,294.32 ,307.46 ,320.44 ,322.89 ,327.01 ,331.05 ,339.28 ,339.97 ,338.42 ,336.26 ,334.74 ,326.91 ,314.31 ,304.66 ,296.43 ,281.59 ,270.50 ,269.60 ,264.31 ,264.00 ,265.81 ,262.32 ,256.68 ,259.95 ,255.63 ,257.74 ,258.60 ,262.19 ,254.38 ,246.53 ,235.99 ,223.84 ,205.95 ,188.27 ,177.40 ,160.49 ,142.12 ,133.57 ,127.01 ,115.66 ,115.92 ,115.77 ,114.89 ,114.06 ,112.21 ,110.96 ,110.75 ,105.42 ,102.53 ,94.67 ,83.62 ,73.47 ,54.54 ,35.70 ,23.84 ,10.75 ,0.65 ,0.71 ,0.76 ,0.67 ,0.48 ,0.41 ,0.19 ,3.48 ,6.47 ,9.31 ,11.03 ,12.79 ,10.73 ,7.74 ,4.90 
643,MHEu,Mill Hill East,4,1856.88 ,51.89 ,222.77 ,895.34 ,486.14 ,155.83 ,44.92 ,0.61 ,2.00 ,3.48 ,5.37 ,7.22 ,9.73 ,11.29 ,12.19 ,13.06 ,14.09 ,14.49 ,14.44 ,15.65 ,16.56 ,18.95 ,19.89 ,20.95 ,22.94 ,25.65 ,26.09 ,28.08 ,31.13 ,33.21 ,34.60 ,37.41 ,38.70 ,41.76 ,42.04 ,43.44 ,43.38 ,45.49 ,45.26 ,45.53 ,43.20 ,42.32 ,40.25 ,36.02 ,33.00 ,34.23 ,32.86 ,30.03 ,30.38 ,31.85 ,31.15 ,31.94 ,37.23 ,40.89 ,50.00 ,52.71 ,52.95 ,50.60 ,46.99 ,36.75 ,31.77 ,29.34 ,24.98 ,22.93 ,20.41 ,17.91 ,16.58 ,15.29 ,12.84 ,11.53 ,10.57 ,8.17 ,6.84 ,6.45 ,6.31 ,5.82 ,6.17 ,7.29 ,6.78 ,5.68 ,5.29 ,3.86 ,1.85 ,1.26 ,0.80 ,0.04 ,0.04 ,0.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9480,MTMt,Mitcham,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
9481,MTJt,Mitcham Junction,4,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
646,MPKu,Moor Park,6/7,613.52 ,13.94 ,77.70 ,305.61 ,149.53 ,49.36 ,17.38 ,0.39 ,0.72 ,1.43 ,1.74 ,2.28 ,2.30 ,2.62 ,2.46 ,3.90 ,4.56 ,4.81 ,4.92 ,5.76 ,5.88 ,6.08 ,7.38 ,8.37 ,8.23 ,8.57 ,9.24 ,8.98 ,10.56 ,11.83 ,12.17 ,13.08 ,13.48 ,12.06 ,12.99 ,12.61 ,12.91 ,13.69 ,13.61 ,12.88 ,13.72 ,13.11 ,12.93 ,13.61 ,12.43 ,12.59 ,12.21 ,12.20 ,12.98 ,14.69 ,14.27 ,14.65 ,14.78 ,13.26 ,12.92 ,12.51 ,12.63 ,11.92 ,12.90 ,12.50 ,11.39 ,10.60 ,9.48 ,7.65 ,5.74 ,5.97 ,4.77 ,4.71 ,4.45 ,4.14 ,2.84 ,2.53 ,2.27 ,2.10 ,2.19 ,2.40 ,2.80 ,2.78 ,2.55 ,2.40 ,2.15 ,1.25 ,0.60 ,0.35 ,0.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
645,MGTu,Moorgate,1,26152.55 ,775.46 ,2723.91 ,10084.46 ,5968.44 ,3936.23 ,2664.05 ,5.44 ,21.22 ,42.03 ,77.94 ,104.27 ,148.50 ,175.41 ,200.64 ,202.20 ,211.60 ,199.80 ,199.37 ,198.12 ,201.46 ,210.54 ,234.75 ,247.18 ,254.67 ,272.91 ,291.31 ,303.16 ,314.21 ,343.30 ,358.09 ,382.60 ,390.55 ,414.35 ,423.02 ,449.88 ,455.36 ,472.71 ,476.99 ,478.24 ,463.36 ,456.93 ,446.10 ,437.70 ,428.76 ,428.53 ,423.06 ,425.52 ,427.13 ,441.01 ,443.88 ,457.76 ,469.08 ,492.08 ,505.55 ,517.82 ,522.87 ,528.13 ,516.55 ,512.44 ,502.16 ,485.60 ,458.41 ,434.14 ,394.53 ,367.63 ,342.50 ,327.51 ,306.70 ,295.49 ,283.22 ,270.39 ,286.67 ,311.57 ,315.87 ,326.85 ,338.88 ,328.00 ,305.00 ,294.66 ,281.88 ,250.73 ,206.45 ,151.73 ,102.97 ,52.77 ,23.60 ,0.53 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
647,MORu,Morden,4,12042.07 ,634.59 ,1915.31 ,5554.43 ,2402.79 ,1207.19 ,327.76 ,25.31 ,34.80 ,56.03 ,67.72 ,88.37 ,101.49 ,126.53 ,134.34 ,138.70 ,135.53 ,139.06 ,139.37 ,139.19 ,150.73 ,158.59 ,170.32 ,173.28 ,181.14 ,190.03 ,199.38 ,202.79 ,207.30 ,222.19 ,233.92 ,243.51 ,250.52 ,260.91 ,261.45 ,259.17 ,260.82 ,260.40 ,258.22 ,256.09 ,248.30 ,246.29 ,241.43 ,230.99 ,222.19 ,214.40 ,203.85 ,196.20 ,190.74 ,190.02 ,192.73 ,192.96 ,195.10 ,202.63 ,203.38 ,206.14 ,208.18 ,207.05 ,209.61 ,204.82 ,198.93 ,191.72 ,182.27 ,162.46 ,147.39 ,132.36 ,120.15 ,108.87 ,99.12 ,94.62 ,86.64 ,76.15 ,66.07 ,60.25 ,53.10 ,47.80 ,42.99 ,41.87 ,38.92 ,35.20 ,32.05 ,24.96 ,17.65 ,11.29 ,5.28 ,0.08 ,0.08 ,0.12 ,0.10 ,0.09 ,0.06 ,0.04 ,0.00 ,0.32 ,0.44 ,0.58 ,1.30 ,2.24 ,2.83 ,3.90 ,6.66 ,5.94 ,4.99 
